Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Utilities,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,MasVnrArea,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageCars,GarageQual,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleCondition,SalePrice,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandSlope_Mod,LandSlope_Sev,ExterQual_Fa,ExterQual_Gd,KitchenQual_Fa,KitchenQual_Gd,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_P,PavedDrive_Y
40,90,191004.99478714162,65.0,6040,1,0,176938.0475285171,128219.7,184495.49206349207,181169.40553633217,133541.07692307694,175985.4779614325,4,5,1955,1955,171483.95617879054,179803.6792189679,107385.55,0.0,184034.89625585024,225230.44204018547,105652.8918918919,105652.8918918919,107938.34210526316,105652.8918918919,0,110346.23684210527,0,0,0,182021.19537815126,142362.8761682243,0,97333.33333333333,0,0,1152,0,0,2,0,2,2,183429.14705882352,0,141331.48260869566,103317.28395061729,1978.5061638868744,0,103317.28395061729,0,0,0,0,0,0,0,6,2008,104125.0,82000,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
41,20,191004.99478714162,84.0,8658,1,0,176938.0475285171,145847.08,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,6,5,1965,1965,171483.95617879054,179803.6792189679,149841.64563106795,101.0,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,146889.24812030076,643,184694.69028662422,0,445,1088,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1324,0,0,2,0,3,1,183429.14705882352,1,205723.48881789137,202892.65632183908,1965.0,2,187489.8360030511,0,138,0,0,0,0,0,12,2006,146526.62376237623,160000,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
42,20,191004.99478714162,115.0,16905,1,0,176938.0475285171,242247.44736842104,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,6,1959,1959,171483.95617879054,179803.6792189679,213732.90097087377,0.0,168897.5684931507,149805.714511041,140759.81818181818,183632.6209000763,257689.80597014926,149493.6554054054,967,184694.69028662422,0,383,1350,182021.19537815126,156858.87136929462,1,186825.1131934033,0,0,1328,0,1,1,1,2,1,183429.14705882352,2,226351.41578947369,202892.65632183908,1959.0,1,187489.8360030511,0,104,0,0,0,0,0,7,2007,175202.21953255427,170000,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
43,85,191004.99478714162,70.04995836802665,9180,1,0,223854.6170212766,186555.7966101695,184495.49206349207,181169.40553633217,185763.80737704918,135074.48648648648,5,7,1983,1983,171483.95617879054,179803.6792189679,163077.45045045044,0.0,184034.89625585024,149805.714511041,202688.4789644013,183632.6209000763,206643.42081447964,161573.06818181818,747,164364.13043478262,93,0,840,182021.19537815126,156858.87136929462,1,186825.1131934033,0,0,884,1,0,1,0,2,1,183429.14705882352,0,141331.48260869566,202892.65632183908,1983.0,2,187489.8360030511,240,0,0,0,0,0,0,12,2007,175202.21953255427,144000,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
44,20,191004.99478714162,70.04995836802665,9200,1,0,223854.6170212766,197965.77333333335,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,6,1975,1980,218876.93356643355,179803.6792189679,213732.90097087377,0.0,184034.89625585024,149805.714511041,202688.4789644013,183632.6209000763,206643.42081447964,151852.7027027027,280,151101.0,491,167,938,182021.19537815126,142362.8761682243,1,186825.1131934033,0,0,938,1,0,1,0,3,1,183429.14705882352,0,141331.48260869566,134091.16279069768,1977.0,1,187489.8360030511,145,0,0,0,0,0,0,7,2008,175202.21953255427,130250,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
45,20,191004.99478714162,70.0,7945,1,0,176938.0475285171,145847.08,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,6,1959,1959,171483.95617879054,179803.6792189679,194573.0,0.0,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,161573.06818181818,179,151101.0,506,465,1150,182021.19537815126,214914.42914979756,1,122196.89361702128,0,0,1150,1,0,1,0,3,1,183429.14705882352,0,141331.48260869566,202892.65632183908,1959.0,1,187489.8360030511,0,0,0,0,0,0,0,5,2006,175202.21953255427,141000,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
46,120,191004.99478714162,61.0,7658,1,0,176938.0475285171,316270.6233766234,184495.49206349207,181169.40553633217,181959.34210526315,175985.4779614325,9,5,2005,2005,218876.93356643355,179803.6792189679,149422.17727272728,412.0,184034.89625585024,225230.44204018547,327041.04132231406,183632.6209000763,165652.29590766,235413.72009569377,456,184694.69028662422,0,1296,1752,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1752,1,0,2,0,2,1,183429.14705882352,1,226351.41578947369,202892.65632183908,2005.0,2,187489.8360030511,196,82,0,0,0,0,0,2,2010,175202.21953255427,319900,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
47,50,191004.99478714162,48.0,12822,1,0,223854.6170212766,156270.1224489796,184495.49206349207,181169.40553633217,185763.80737704918,143116.74025974027,7,5,2003,2003,171483.95617879054,179803.6792189679,213732.90097087377,0.0,184034.89625585024,225230.44204018547,327041.04132231406,183632.6209000763,165652.29590766,235413.72009569377,1351,184694.69028662422,0,83,1434,182021.19537815126,214914.42914979756,1,186825.1131934033,631,0,2149,1,0,1,1,1,1,183429.14705882352,1,337712.5,202892.65632183908,2003.0,2,187489.8360030511,168,43,0,0,198,0,0,8,2009,146526.62376237623,239686,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True
48,20,214014.06153846154,84.0,11096,1,0,176938.0475285171,225379.83720930232,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,8,5,2006,2006,171483.95617879054,179803.6792189679,213732.90097087377,0.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,206643.42081447964,235413.72009569377,24,184694.69028662422,0,1632,1656,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1656,0,0,2,0,3,1,183429.14705882352,0,141331.48260869566,202892.65632183908,2006.0,3,187489.8360030511,0,146,0,0,0,0,0,7,2007,175202.21953255427,249700,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True
49,190,126316.83027522935,33.0,4456,1,0,176938.0475285171,128225.30088495575,184495.49206349207,181169.40553633217,128432.25806451614,210051.76404494382,4,5,1920,2008,171483.95617879054,179803.6792189679,149422.17727272728,0.0,184034.89625585024,132291.07534246575,140759.81818181818,183632.6209000763,165652.29590766,170670.57674418605,0,184694.69028662422,0,736,736,182021.19537815126,156858.87136929462,1,186825.1131934033,716,0,1452,0,0,2,0,2,3,183429.14705882352,0,141331.48260869566,103317.28395061729,1978.5061638868744,0,103317.28395061729,0,0,102,0,0,0,0,6,2009,272291.752,113000,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
50,20,191004.99478714162,66.0,7742,1,0,176938.0475285171,136793.13513513515,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,7,1966,1966,171483.95617879054,179803.6792189679,163077.45045045044,0.0,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,149493.6554054054,763,184694.69028662422,0,192,955,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,955,1,0,1,0,3,1,183429.14705882352,0,141331.48260869566,202892.65632183908,1966.0,1,187489.8360030511,0,0,0,0,0,0,0,1,2007,175202.21953255427,127000,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
51,60,191004.99478714162,70.04995836802665,13869,1,0,181623.4258555133,192854.50632911394,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,6,6,1997,1997,171483.95617879054,179803.6792189679,213732.90097087377,0.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,206643.42081447964,235413.72009569377,182,184694.69028662422,0,612,794,182021.19537815126,156858.87136929462,1,186825.1131934033,676,0,1470,0,1,2,0,3,1,183429.14705882352,0,141331.48260869566,202892.65632183908,1997.0,2,187489.8360030511,0,75,0,0,0,0,0,7,2007,175202.21953255427,177000,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
52,50,126316.83027522935,52.0,6240,1,0,176938.0475285171,124834.05172413793,184495.49206349207,181169.40553633217,185763.80737704918,143116.74025974027,6,6,1934,1950,171483.95617879054,179803.6792189679,149841.64563106795,0.0,184034.89625585024,225230.44204018547,140759.81818181818,183632.6209000763,165652.29590766,170670.57674418605,0,184694.69028662422,0,816,816,182021.19537815126,142362.8761682243,1,186825.1131934033,0,360,1176,0,0,1,0,3,1,183429.14705882352,1,226351.41578947369,134091.16279069768,1985.0,2,187489.8360030511,112,0,0,0,0,0,400,9,2006,175202.21953255427,114500,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
53,90,126316.83027522935,110.0,8472,0,0,181623.4258555133,100123.78378378379,212400.0,181169.40553633217,133541.07692307694,175985.4779614325,5,5,1963,1963,171483.95617879054,179803.6792189679,149841.64563106795,0.0,184034.89625585024,149805.714511041,202688.4789644013,183632.6209000763,257689.80597014926,151852.7027027027,104,180982.14285714287,712,0,816,182021.19537815126,142362.8761682243,0,186825.1131934033,0,0,816,1,0,1,0,2,1,183429.14705882352,0,141331.48260869566,109962.11111111111,1963.0,2,187489.8360030511,106,0,0,0,0,0,0,5,2010,175202.21953255427,110000,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
54,20,191004.99478714162,68.0,50271,1,0,176938.0475285171,238772.72727272726,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,9,5,1981,1987,171483.95617879054,390250.0,150655.07692307694,0.0,184034.89625585024,149805.714511041,327041.04132231406,183632.6209000763,257689.80597014926,235413.72009569377,1810,184694.69028662422,0,32,1842,182021.19537815126,156858.87136929462,1,186825.1131934033,0,0,1842,2,0,0,1,0,1,183429.14705882352,1,226351.41578947369,202892.65632183908,1981.0,3,187489.8360030511,857,72,0,0,0,0,0,11,2006,175202.21953255427,385000,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True
55,80,191004.99478714162,60.0,7134,1,0,176938.0475285171,145847.08,184495.49206349207,181169.40553633217,185763.80737704918,166703.38461538462,5,5,1955,1955,171483.95617879054,179803.6792189679,149422.17727272728,0.0,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,161573.06818181818,384,184694.69028662422,0,0,384,182021.19537815126,142362.8761682243,1,186825.1131934033,0,0,1360,0,0,1,0,3,1,146385.48387096773,1,205723.48881789137,134091.16279069768,1962.0,2,187489.8360030511,0,50,0,0,0,0,0,2,2007,175202.21953255427,130000,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
56,20,191004.99478714162,100.0,10175,1,0,176938.0475285171,145847.08,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,6,5,1964,1964,171483.95617879054,179803.6792189679,163077.45045045044,272.0,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,149493.6554054054,490,184694.69028662422,0,935,1425,182021.19537815126,156858.87136929462,1,186825.1131934033,0,0,1425,0,0,2,0,3,1,183429.14705882352,1,226351.41578947369,202892.65632183908,1964.0,2,187489.8360030511,0,0,0,407,0,0,0,7,2008,175202.21953255427,180500,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
57,160,214014.06153846154,24.0,2645,1,0,176938.0475285171,225379.83720930232,184495.49206349207,181169.40553633217,135911.62790697673,210051.76404494382,8,5,1999,2000,171483.95617879054,179803.6792189679,149422.17727272728,456.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,235413.72009569377,649,184694.69028662422,0,321,970,182021.19537815126,214914.42914979756,1,186825.1131934033,756,0,1739,1,0,2,1,3,1,183429.14705882352,0,141331.48260869566,202892.65632183908,1999.0,2,187489.8360030511,115,0,0,0,0,0,0,8,2009,146526.62376237623,172500,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,True
58,60,191004.99478714162,89.0,11645,1,0,181623.4258555133,197965.77333333335,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,7,5,2004,2004,171483.95617879054,179803.6792189679,213732.90097087377,0.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,170670.57674418605,0,184694.69028662422,0,860,860,182021.19537815126,214914.42914979756,1,186825.1131934033,860,0,1720,0,0,2,1,3,1,183429.14705882352,0,141331.48260869566,202892.65632183908,2004.0,2,187489.8360030511,0,70,0,0,0,0,0,8,2006,175202.21953255427,196500,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True
59,60,191004.99478714162,66.0,13682,1,0,223854.6170212766,310499.0,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,10,5,2006,2006,218876.93356643355,179803.6792189679,213732.90097087377,1031.0,184034.89625585024,225230.44204018547,327041.04132231406,183632.6209000763,257689.80597014926,170670.57674418605,0,184694.69028662422,0,1410,1410,182021.19537815126,214914.42914979756,1,186825.1131934033,1519,0,2945,0,0,3,1,3,1,183429.14705882352,1,226351.41578947369,254751.73863636365,2006.0,3,187489.8360030511,192,0,37,0,0,0,0,10,2006,272291.752,438780,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True
60,20,191004.99478714162,60.0,7200,1,0,176938.0475285171,197965.77333333335,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,7,1972,1972,171483.95617879054,179803.6792189679,163077.45045045044,0.0,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,206643.42081447964,161573.06818181818,632,184694.69028662422,0,148,780,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,780,0,0,1,0,2,1,183429.14705882352,0,141331.48260869566,134091.16279069768,1973.0,1,187489.8360030511,196,0,0,0,0,0,0,1,2008,175202.21953255427,124900,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
61,20,191004.99478714162,63.0,13072,1,0,176938.0475285171,186555.7966101695,138400.0,181169.40553633217,185763.80737704918,175985.4779614325,6,5,2004,2004,171483.95617879054,179803.6792189679,213732.90097087377,0.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,161573.06818181818,941,184694.69028662422,0,217,1158,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1158,1,0,1,1,3,1,183429.14705882352,0,141331.48260869566,134091.16279069768,2006.0,2,187489.8360030511,0,50,0,0,0,0,0,5,2006,272291.752,158000,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
62,75,126316.83027522935,60.0,7200,1,0,176938.0475285171,100123.78378378379,184495.49206349207,181169.40553633217,185763.80737704918,157354.54545454544,5,7,1920,1996,171483.95617879054,179803.6792189679,149422.17727272728,0.0,184034.89625585024,132291.07534246575,140759.81818181818,121809.53333333334,165652.29590766,170670.57674418605,0,184694.69028662422,0,530,530,182021.19537815126,142362.8761682243,0,186825.1131934033,530,0,1111,0,0,1,0,3,1,183429.14705882352,0,141331.48260869566,134091.16279069768,1935.0,1,187489.8360030511,0,0,144,0,0,0,0,3,2007,175202.21953255427,101000,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
63,120,191004.99478714162,44.0,6442,1,0,176938.0475285171,316270.6233766234,184495.49206349207,181169.40553633217,181959.34210526315,175985.4779614325,8,5,2006,2006,171483.95617879054,179803.6792189679,213732.90097087377,178.0,184034.89625585024,225230.44204018547,202688.4789644013,213599.9076923077,192789.65789473685,235413.72009569377,24,184694.69028662422,0,1346,1370,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1370,0,0,2,0,2,1,183429.14705882352,1,226351.41578947369,202892.65632183908,2006.0,2,187489.8360030511,120,49,0,0,0,0,0,10,2007,175202.21953255427,202500,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True
64,70,126316.83027522935,50.0,10300,1,0,176938.0475285171,128225.30088495575,184396.61538461538,121166.66666666667,185763.80737704918,210051.76404494382,7,6,1921,1950,171483.95617879054,179803.6792189679,162990.0,0.0,184034.89625585024,132291.07534246575,140759.81818181818,183632.6209000763,165652.29590766,170670.57674418605,0,184694.69028662422,0,576,576,182021.19537815126,156858.87136929462,1,186825.1131934033,808,0,1710,0,0,2,0,3,1,183429.14705882352,0,141331.48260869566,134091.16279069768,1990.0,2,187489.8360030511,12,11,64,0,0,0,0,4,2010,175202.21953255427,140000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
65,60,191004.99478714162,70.04995836802665,9375,1,0,176938.0475285171,197965.77333333335,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,7,5,1997,1998,171483.95617879054,179803.6792189679,213732.90097087377,573.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,235413.72009569377,739,184694.69028662422,0,318,1057,182021.19537815126,214914.42914979756,1,186825.1131934033,977,0,2034,1,0,2,1,3,1,183429.14705882352,0,141331.48260869566,202892.65632183908,1998.0,2,187489.8360030511,576,36,0,0,0,0,0,2,2009,175202.21953255427,219500,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True
66,60,191004.99478714162,76.0,9591,1,0,176938.0475285171,316270.6233766234,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,8,5,2004,2005,171483.95617879054,179803.6792189679,213732.90097087377,344.0,184034.89625585024,225230.44204018547,327041.04132231406,183632.6209000763,206643.42081447964,170670.57674418605,0,184694.69028662422,0,1143,1143,182021.19537815126,214914.42914979756,1,186825.1131934033,1330,0,2473,0,0,2,1,4,1,183429.14705882352,1,226351.41578947369,254751.73863636365,2004.0,3,187489.8360030511,192,151,0,0,0,0,0,10,2007,175202.21953255427,317000,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True
